x0000,y0000
13085.53394,181,
13085.53394,183,
13085.52994,252,
13085.52994,266,
13085.52604,290,
13085.52201,222,
13085.52201,263,
13085.51827,270,
13085.51427,258,
13085.51427,255,
13085.51041,276,
13085.50647,266,
13085.50647,278,
13085.50251,319,
13085.49853,280,
13085.49853,188,
13085.49461,185,
13085.49049,145,
13085.49049,189,
13085.48674,155,
13085.48284,161,
13085.48284,151,
13085.47884,125,
13085.47498,138,
13085.47498,152,
13085.47099,129,
13085.46707,113,
13085.46707,125,
13085.46312,105,
13085.45907,151,
13085.45907,106,
13085.45519,118,
13085.45123,161,
13085.45123,116,
13085.44711,136,
13085.44307,81,
13085.44307,64,
13085.43911,112,
13085.43507,89,
13085.43507,129,
13085.43107,109,
13085.42706,130,
13085.42706,133,
13085.42317,116,
13085.41939,131,
13085.41939,127,
13085.41544,135,
13085.41145,115,
13085.41145,126,
13085.40749,137,
13085.40349,158,
13085.40349,185,
13085.39953,132,
13085.39544,108,
13085.39544,127,
13085.39144,158,
13085.38764,131,
13085.38764,127,
13085.38371,123,
13085.37979,141,
13085.37979,166,
13085.37577,149,
13085.37176,103,
13085.37176,111,
13085.37757,24,
13085.37757,84,
13085.37666,102,
13085.38051,86,
13085.38051,78,
13085.38451,85,
13085.38826,91,
13085.38826,98,
13085.39211,83,
13085.39578,77,
13085.39578,98,
13085.3997,94,
13085.40343,103,
13085.40343,92,
13085.40732,69,
13085.41108,98,
13085.41108,98,
13085.41515,87,
13085.41515,116,
13085.419,95,
13085.42291,119,
13085.42291,126,
13085.42672,101,
13085.4308,103,
13085.4308,82,
13085.62626,520,
13085.62216,558,
13085.62216,450,
13085.61783,440,
13085.61367,423,
13085.61367,410,
13085.60928,439,
13085.60928,377,
13085.60526,434,
13085.6067,482,
13085.6067,471,
13085.60879,473,
13085.61099,550,
13085.61099,535,
13085.61337,580,
13085.61574,548,
13085.61574,553,
13085.61832,554,
13085.62073,545,
13085.62073,523,
13085.62331,552,
13085.62581,572,
13085.62581,432,
13085.62835,560,
13085.63075,514,
13085.63075,467,
13085.63353,408,
13085.63616,425,
13085.63616,494,
13085.6388,429,
13085.64153,353,
13085.64153,385,
13085.64434,426,
13085.64714,446,
13085.64714,502,
13085.64983,379,
13085.65261,338,
13085.65261,416,
13085.65542,450,
13085.6584,427,
13085.6584,492,
13085.66119,552,
13085.66399,540,
13085.66399,563,
13085.66672,638,
13085.66965,441,
13085.66965,445,
13085.6725,543,
13085.67551,572,
13085.67551,498,
13085.67832,552,
13085.68129,455,
13085.68129,419,
13085.68412,387,
13085.68709,531,
13085.68709,565,
13085.68994,406,
13085.69298,502,
13085.69298,456,
13085.69592,498,
13085.69894,467,
13085.69894,460,
13085.70193,553,
13085.70503,458,
13085.70503,531,
13085.70811,396,
13085.71103,420,
13085.71103,382,
13085.71423,506,
13085.71423,387,
13085.71722,398,
13085.72034,467,
13085.72034,402,
13085.72334,369,
13085.7265,387,
13085.7265,348,
13085.72955,420,
13085.73263,377,
13085.73263,378,
13085.73562,270,
13085.73889,296,
13085.73889,337,
13085.742,286,
13085.74526,207,
13085.74526,291,
13085.74839,264,
13085.75147,387,
13085.75147,234,
13085.75476,255,
13085.75786,262,
13085.75786,266,
13085.76116,312,
13085.76433,252,
13085.76433,249,
13085.76769,244,
13085.77092,186,
13085.77092,258,
13085.77427,185,
13085.77756,166,
13085.77756,193,
13085.78089,173,
13085.78432,163,
13085.78432,129,
13085.78751,159,
13085.79073,135,
13085.79073,153,
13085.79411,150,
13085.79743,164,
13085.79743,168,
13085.80068,210,
13085.80415,186,
13085.80415,158,
13085.80743,169,
13085.81081,184,
13085.81081,165,
13085.81408,143,
13085.81764,177,
13085.81764,87,
13085.82103,100,
13085.82449,114,
13085.82449,135,
13085.82805,125,
13085.8314,128,
13085.8314,104,
13085.83466,120,
13085.83828,104,
13085.83828,102,
13085.84175,116,
13085.84525,124,
13085.84525,92,
13085.84877,77,
13085.85207,69,
13085.85207,72,
13085.85557,73,
13085.85557,67,
13085.859,54,
13085.86259,75,
13085.86259,89,
13085.86599,90,
13085.86967,85,
13085.86967,75,
13085.87313,51,
13085.87669,62,
13085.87669,69,
13085.88013,83,
13085.88377,88,
13085.88377,57,
13085.88737,68,
13085.89082,56,
13085.89082,58,
13085.89441,52,
13085.898,68,
13085.898,44,
13085.90184,46,
13085.90533,53,
13085.90533,70,
13085.90893,46,
13085.9127,75,
13085.9127,49,
13085.91648,63,
13085.9201,38,
13085.9201,36,
13085.92387,43,
13085.92759,58,
13085.92759,36,
13085.93117,42,
13085.93492,38,
13085.93492,31,
13085.93844,42,
13085.94221,37,
13085.94221,42,
13085.94581,41,
13085.94967,40,
13085.94967,32,
13085.95335,39,
13085.95718,27,
13085.95718,40,
13085.96085,47,
13085.96479,34,
13085.96479,42,
13085.9684,38,
